Course ID,Date Added,Collection Language,Course Title,Category,Subcategory
4021078,2021-12-06,DE,Microsoft Windows Server für Einsteiger,IT Operations,Operating Systems & Servers
1111192,2021-12-06,DE,20 Tipps + Tricks für Office 2010/2013/2016/2019/365,Office Productivity,Operating Systems & Servers
3715266,2021-12-06,DE,Werbeanzeigen: Google Ads + Facebook Ads + YouTube Ads,Marketing,Paid Advertising
2432508,2021-12-06,DE,Speed Reading - 300 Bücher pro Jahr verstehend lesen,Personal Development,Personal Growth
4170628,2021-12-06,DE,Gewohnheiten ändern - Ziele erreichen,Personal Development,Personal Growth
3606490,2021-12-06,DE,Persönlichkeitsentwicklung: Selbstbewusstsein und Fokus,Personal Development,Personal Growth
1916934,2021-12-06,DE,Meditation Basis Kurs: Der Prozess der Meditation,Personal Development,Personal Growth
3748442,2021-12-06,DE,35 Übungen für mehr Selbstvertrauen,Personal Development,Personal Growth
1208848,2021-12-06,DE,Funktionen mit mehreren Variablen,Personal Development,Personal Growth
714260,2021-12-06,DE,Grundlagen der Achtsamkeitsmeditation,Personal Development,Personal Growth
2182570,2021-12-06,DE,Produktivität steigern: Effizientes Zeitmanagement im Alltag,Personal Development,Personal Growth
2736626,2021-12-06,DE,PowerPoint - Meisterkurs - Erstellen und präsentieren,Office Productivity,Presentations
1187874,2021-12-06,DE,Python - Das Python Grundlagen Bootcamp - Von 0 auf 100!,Development,Programming Languages
905646,2021-12-06,DE,C# programmieren lernen - der ultimative C Sharp Kurs,Development,Programming Languages
3820956,2021-12-06,DE,Go - Der Kurs zum Buch,Development,Programming Languages
2147662,2021-12-06,DE,Raspberry Pi für Einsteiger 2021 Edition (Mac+PC),Development,Programming Languages
2282682,2021-12-06,DE,Python in 4 Stunden von Null zum Python Programmierer,Development,Programming Languages
1314026,2021-12-06,DE,C und C++ Programmierung von Anfang bis Moderne,Development,Programming Languages
3636358,2021-12-06,DE,"Projektmanagement Grundlagen: Kurz, knapp, pragmatisch",Project Management & Operations,Project Management Fundamentals
1823266,2021-12-06,DE,Projektmanagement Methoden: Vorbereitung IPMA Level D,Project Management & Operations,Project Management Fundamentals
4018580,2021-12-06,DE,Suchmaschinenoptimierung (SEO) für Einsteiger in 2021,Marketing,Search Engine Optimization
4053412,2021-12-06,DE,Facebook Ads Meisterkurs: Werbeanzeigen schalten,Marketing,Social Media Marketing
3994890,2021-12-06,DE,Web-Apps mit Javascript und jQuery selber programmieren,Development,Software Engineering
2434270,2021-12-06,DE,Docker Einführung,Development,Software Engineering
3174246,2021-12-06,DE,Unit Testing in .Net,Development,Software Testing
1222840,2021-12-06,DE,Excel Tipps und Tricks,Office Productivity,Spreadsheets
1352432,2021-12-06,DE,Excel-Kurs für Einsteiger. Arbeiten mit Excel und Formeln.,Office Productivity,Spreadsheets
3026210,2021-12-06,DE,Einstieg in Excel-Dashboards,Office Productivity,Spreadsheets
3134868,2021-12-06,DE,Einstieg in Excel VBA Makro − Einfach & schnell arbeiten,Office Productivity,Spreadsheets
4199416,2021-12-06,DE,Elementor Masterclass: Der WordPress Pagebuilder von A bis Z,Design,Web Design
3892736,2021-12-06,DE,HTML5 & CSS3: Vom Anfänger zum Webentwickler,Development,Web Development
4017204,2021-12-06,DE,Electron - Einstieg in die Entwicklung von Desktop Apps,Development,Web Development
4170016,2021-12-06,DE,ASP.NET Core Intensivkurs - C# Anwendungen und WebAPIs,Development,Web Development
4295996,2021-12-06,DE,"Vue.js 3 - Der Komplettkurs (inkl. vue-router, vuex uvm.)",Development,Web Development
883040,2021-12-06,DE,WordPress für Anfänger und Fortgeschrittene,Development,Web Development
1076924,2021-12-06,DE,Drupal 8 Komplett: Der Kurs für Anfänger und Web-Designer,Development,Web Development
2846104,2021-12-06,DE,Laravel 7 - Praxiskurs für Anfänger: Alle Grundlagen am Bsp.,Development,Web Development
1696874,2021-12-06,DE,Microsoft Word: Wissenschaftliche Arbeit formatieren,Office Productivity,Word Processing
1275896,2021-12-06,DE,Microsoft Word: Formatierung wissenschaftlicher Arbeiten,Office Productivity,Word Processing
4238672,2021-12-06,FR,Blender 2.93 : Débuter en modélisation 3D,Design,3D & Animation
1331452,2021-12-06,FR,La création d'objets 3D avec Blender pour l'Unreal Engine 4,Design,3D & Animation
2208804,2021-12-06,FR,Devenez Motion Designer | Atelier Créatif,Design,3D & Animation
2653612,2021-12-06,FR,Blender 2.81 - Substance painter - Création d'asset sci-fi,Design,3D & Animation
2791112,2021-12-06,FR,Microsoft PowerBi A-Z™ : Maîtriser les bases (en 90min !),Data Science,Analytics
1715624,2021-12-06,FR,Data science - Découverte de la librairie Pandas pour python,Data Science,Analytics
4129574,2021-12-06,FR,DAX Masterclass pour Microsoft Power BI,Data Science,Analytics
4217538,2021-12-06,FR,Devenir un expert de Power Bi - La formation complète,Data Science,Analytics
3082010,2021-12-06,FR,"Data Science, le guide de survie complet",Data Science,Big Data
2319350,2021-12-06,FR,Apprendre la data science par la pratique avec Python !,Data Science,Big Data
2188460,2021-12-06,FR,Introduction au Cloud Computing avec AWS,Cloud Computing,Cloud Development
2210694,2021-12-06,FR,Terraform - Automatisez votre Infrastructure sur AWS,Cloud Computing,Cloud Development
3383504,2021-12-06,FR,Terraform: Les bases indispensables,Cloud Computing,Cloud Development
3876578,2021-12-06,FR,Notion : le cours complet - De débutants à avancés,Office Productivity,Collaboration
2347280,2021-12-06,FR,CONTENT KING: Comment créer du contenu qui buzz à coup sûr ?,Marketing,Content Marketing
1565718,2021-12-06,FR,MongoDB par la pratique,Development,Database Design & Development
3557883,2021-12-06,FR,Introduction au PL/SQL,Development,Database Design & Development
2079420,2021-12-06,FR,SQL - Cours Complet - Apprendre SQL de A à Z,Development,Database Design & Development
1623212,2021-12-06,FR,Business Intelligence SSIS,Development,Database Design & Development
1719096,2021-12-06,FR,SQL Server : Le cours complet de 27 heures (13 cours en 1),Development,Database Design & Development
3225973,2021-12-06,FR,ArchiCAD - LA Formation Complète,Design,Design Tools
3804802,2021-12-06,FR,INDESIGN 2021 MasterClass | Initiation à Intermédiaire,Design,Design Tools
2227562,2021-12-06,FR,SketchUp pour la Décoration Intérieur,Design,Design Tools
3792900,2021-12-06,FR,Adobe Premiere Pro de A à Z pour les débutants en 2021,Design,Design Tools
3793176,2021-12-06,FR,Adobe After Effects de A à Z pour les débutants en 2021,Design,Design Tools
3374000,2021-12-06,FR,Docker pour DevOps,Development,Development Tools
3374154,2021-12-06,FR,Kubernetes: Les bases indispensables pour DevOps [2021],Development,Development Tools
3374990,2021-12-06,FR,Git: les bases indispensables,Development,Development Tools
3666198,2021-12-06,FR,Maîtriser les fondamentaux de Git et Github,Development,Development Tools
3682254,2021-12-06,FR,Programmation géospatiale par python (ArcPy-ArcGIS ),Development,Development Tools
1918798,2021-12-06,FR,Systeme-io facile !,Marketing,Digital Marketing
2275041,2021-12-06,FR,Les grands principes de la finance d’entreprise,Finance & Accounting,Finance Fundamentals
1689056,2021-12-06,FR,S'initier aux mathématiques pour la finance et l'économie,Finance & Accounting,Finance Fundamentals
1454036,2021-12-06,FR,Unreal Engine 4 : Création Des Mécaniques D'un Jeu De Survie,Development,Game Development
3546546,2021-12-06,FR,UNITY : Créer un RPG 3D avec C# - Formation complète,Development,Game Development
3904800,2021-12-06,FR,UNITY : Développer un RPG 2D avec C# - Formation complète,Development,Game Development
894568,2021-12-06,FR,Débuter avec C# et Unity | Guide Complet,Development,Game Development
2700492,2021-12-06,FR,"Unity Maitriser les fondamentaux API, Classes et Structures",Development,Game Development
3195030,2021-12-06,FR,LÖVE 2D : Apprenez à créer des jeux 2D facilement avec LUA,Development,Game Development
4283448,2021-12-06,FR,UNREAL ENGINE 5 : Guide complet développeur de jeux,Development,Game Development
2330668,2021-12-06,FR,Unreal Engine 4: Création Complète de Deux Scènes Naturelles,Development,Game Development
3339896,2021-12-06,FR,Créer des JEUX 2D qualité PRO avec UNITY (AVEC ou SANS CODE),Development,Game Development
2868526,2021-12-06,FR,KRITA de A à Z,Design,Graphic Design
3624098,2021-12-06,FR,Adobe Photoshop 2021 - Marathon Débutant à Intermédiaire,Design,Graphic Design
2973718,2021-12-06,FR,AFFINITY Photo | Initiation - Outils + Créations graphique,Design,Graphic Design
2752618,2021-12-06,FR,"SUPER DÉBUTANT MasterClass -Photoshop, Illustrator, Indesign",Design,Graphic Design
3192128,2021-12-06,FR,Photoshop CC | 20 Ateliers Créas pour apprendre et maitriser,Design,Graphic Design
3751022,2021-12-06,FR,ILLUSTRATOR CC MasterClass 2021 | Les Fondamentaux +Ateliers,Design,Graphic Design
2004612,2021-12-06,FR,Adobe Premiere Pro CC | Initiation | Outils + Ateliers créas,Design,Graphic Design
3427164,2021-12-06,FR,Programmer des AUTOMATES Siemens sur TIA en langage LADDER,IT Operations,Hardware
1495680,2021-12-06,FR,Trading - trader avec les vagues de Wolfe sur les marchés,Finance & Accounting,Investing & Trading
3911546,2021-12-06,FR,La Bible des Chandeliers en Trading : Candlestick Trading,Finance & Accounting,Investing & Trading
2753618,2021-12-06,FR,Introduction au trading,Finance & Accounting,Investing & Trading
3456888,2021-12-06,FR,Les fondamentaux de Python A-Z,IT Operations,IT Certifications
3376968,2021-12-06,FR,Les fondements de DevOps : Certificat Exin DevOps Foundation,IT Operations,IT Certifications
3278592,2021-12-06,FR,Deep Learning - Python : La formation complète,IT Operations,IT Certifications
2707792,2021-12-06,FR,Machine Learning de A-Z,IT Operations,IT Certifications
2650718,2021-12-06,FR,Python Spark et Machine Learning,IT Operations,IT Certifications
2832194,2021-12-06,FR,Java 8 :Réussir votre prochain entretien technique java 2021,IT Operations,IT Certifications
1942774,2021-12-06,FR,Configurer un routeur CISCO de débutant à certifié en 2H,IT Operations,IT Certifications
3255212,2021-12-06,FR,FORMATION COMPLETE POUR DEVENIR FULL-STACK,IT Operations,IT Certifications
1995942,2021-12-06,FR,AWS Solution Architect Associate en Francais [Examen blanc],IT Operations,IT Certifications
3725078,2021-12-06,FR,Cybersecurity - ISO/IEC 27005 Risk Manager,IT Operations,IT Certifications
2351182,2021-12-06,FR,The Ultimate Guide to Pass the TEFaQ,Personal Development,Language Learning
3450942,2021-12-06,FR,Cours d'anglais - Apprenez l'anglais avec des animations,Personal Development,Language Learning
2755338,2021-12-06,FR,Apprendre l'anglais :Parlez couramment l'anglais en 30 jours,Personal Development,Language Learning
3693426,2021-12-06,FR,The Complete French Course : Learn French - Beginners,Personal Development,Language Learning
2390144,2021-12-06,FR,Conjuguer les verbes en français,Personal Development,Language Learning
2358746,2021-12-06,FR,Téléconseiller - Centre  d'appel - Débutant,Workplace & Human Resources,Learning & Development
3607596,2021-12-06,FR,Machine Learning Engineer — LE WORKFLOW ULTIME [Débutez Ici],Data Science,Machine Learning
3593946,2021-12-06,FR,Prérequis MACHINE LEARNING — Python | Numpy | Mathématiques,Data Science,Machine Learning
3773476,2021-12-06,FR,"Deep Learning: Classification des Images (TensorFlow, Keras)",Data Science,Machine Learning
3250914,2021-12-06,FR,Robot Structural Analysis Expert,Data Science,Machine Learning
2866698,2021-12-06,FR,Réalise un projet de Machine Learning en Python en 2h,Data Science,Machine Learning
2648290,2021-12-06,FR,Marketing Digital et Machine Learning,Data Science,Machine Learning
3600268,2021-12-06,FR,Information Security ISMS - ISO/IEC 27001 LEAD AUDITOR,Leadership & Management,Management
3608868,2021-12-06,FR,Information Security ISMS - ISO/IEC 27001 LEAD IMPLEMENTER,Leadership & Management,Management
3896252,2021-12-06,FR,Formation stratégie marketing : Commercial -Vente -Marketing,Marketing,Marketing Strategy
2025948,2021-12-06,FR,Flutter et Firebase: Créez une app de chat iOS et Android,Development,Mobile Development
1506840,2021-12-06,FR,iOS: Créez un clone d'Instagram avec Swift 4 et Firebase,Development,Mobile Development
4217886,2021-12-06,FR,iOS 15 et Swift 5.5: le cours complet,Development,Mobile Development
1260958,2021-12-06,FR,Développer pour iOS 11 avec Swift 4,Development,Mobile Development
495742,2021-12-06,FR,Créez des applications mobiles sans programmer + 2 bonus,Development,Mobile Development
2507010,2021-12-06,FR,Volume I - Les bases de la sécurité informatique,IT Operations,Network & Security
2398536,2021-12-06,FR,CCNA - Apprendre tout pour le Cisco CCNA,IT Operations,Network & Security
3636382,2021-12-06,FR,Data Protection: GDPR & PIA,IT Operations,Network & Security
2756808,2021-12-06,FR,"Ranger, trier et organiser votre Mac",Office Productivity,Operating Systems & Servers
3596562,2021-12-06,FR,Créer et modifier des PDF sur Mac,Office Productivity,Operating Systems & Servers
3389288,2021-12-06,FR,Certification Ceinture Jaune Lean Six Sigma,Project Management & Operations,Operations Management
3711054,2021-12-06,FR,Communiquer avec  l'outil DISC,Personal Development,Personal Growth
1961734,2021-12-06,FR,"Motivation X10 – réussite, confiance en soi et productivité",Personal Development,Personal Growth
2056271,2021-12-06,FR,Reprogrammez facilement votre cerveau pour la réussite,Personal Development,Personal Growth
2031410,2021-12-06,FR,Gestion des émotions,Personal Development,Personal Growth
1779834,2021-12-06,FR,Objectifs SMART : 10 étapes pour les définir et les réaliser,Personal Development,Personal Growth
2937714,2021-12-06,FR,Avoir CONFIANCE en soi : la MÉTHODE pas à pas,Personal Development,Personal Growth
2344018,2021-12-06,FR,Débuter et apprendre a programmer en Python.,Development,Programming Languages
